"TOA5","S4B","CR200X","No_SN","CR200X.Std.03","a.CR2","58368","dat30min"
"TIMESTAMP","RECORD","VWC_shallo_Avg","VWC_shallo_Std","EC_shallow_Avg","T_shallow_Avg","VWC_deep_Avg","VWC_deep_Std","EC_deep_Avg","T_deep_Avg"
"TS","RN","m^3/m^3","m^3/m^3","dS/m","Deg F","m^3/m^3","m^3/m^3","dS/m","Deg F"
"","","Avg","Std","Avg","Avg","Avg","Std","Avg","Avg"
"2020-04-27 23:00:00",85021,0.24661,0.0001044048,0.20229,50.61063,0.3409167,0.0002281618,0.39932,48.84446
"2020-04-27 23:30:00",85022,0.2466534,0.0001087319,0.2017767,50.39791,0.3409167,0.0002266965,0.3994067,48.85272
"2020-04-28 00:00:00",85023,0.24594,9.164733E-05,0.2015067,50.19401,0.3408967,0.0002024659,0.3998266,48.85204
"2020-04-28 00:30:00",85024,0.2460734,0.0002920417,0.20106,49.94035,0.3408967,0.0002024659,0.3998767,48.84825
"2020-04-28 01:00:00",85025,0.2461067,0.0002719461,0.20062,49.66465,0.3408867,0.0002093451,0.4001034,48.84481
"2020-04-28 01:30:00",85026,0.2460267,0.0001030604,0.2001867,49.38549,0.3408833,0.0002114835,0.40015,48.82391
"2020-04-28 02:00:00",85027,0.2463166,0.0003367318,0.19984,49.1507,0.3408433,0.0002319288,0.4004333,48.80683
"2020-04-28 02:30:00",85028,0.2459666,0.00025863,0.19937,48.93293,0.3408667,0.0002211141,0.40038,48.7787
"2020-04-28 03:00:00",85029,0.2453967,0.0001048297,0.1985467,48.68835,0.3408767,0.0002155421,0.4002866,48.74383
"2020-04-28 03:30:00",85030,0.24523,0.0005751215,0.1976734,48.44064,0.34096,0.000281194,0.40038,48.70721
"2020-04-28 04:00:00",85031,0.24327,0.0001187397,0.1972,48.20937,0.34156,0.0002245016,0.4003067,48.66383
"2020-04-28 04:30:00",85032,0.24333,8.999589E-05,0.1966133,47.98072,0.3415667,0.00022111,0.4000899,48.61596
"2020-04-28 05:00:00",85033,0.24349,0.0003994567,0.1964167,47.7627,0.3415267,0.0002475689,0.40006,48.57017
"2020-04-28 05:30:00",85034,0.2437133,0.0003972663,0.19588,47.57271,0.3415767,0.0002155362,0.4000167,48.51485
"2020-04-28 06:00:00",85035,0.2441534,0.0001024113,0.1953167,47.40238,0.34154,0.0002939414,0.3998266,48.46505
"2020-04-28 06:30:00",85036,0.2439167,0.0003426246,0.1950233,47.28724,0.34091,0.0002055155,0.3995833,48.40989
"2020-04-28 07:00:00",85037,0.2429634,0.0003311419,0.1942967,47.19958,0.3414133,0.0003844816,0.3991833,48.35554
"2020-04-28 07:30:00",85038,0.2427734,0.0001123506,0.1938767,47.12389,0.3416233,0.0002246169,0.3989834,48.29165
"2020-04-28 08:00:00",85039,0.2425833,0.0003493637,0.1931867,47.0679,0.3410367,0.0003291286,0.39888,48.23223
"2020-04-28 08:30:00",85040,0.24213,0.0001005005,0.1927567,47.05238,0.3409534,0.0002276476,0.3987333,48.18044
