year,event_id,strip,pair,treatment,irrigation_start,irrigation_end,applied_irrigation_gal_strip,comparison_eligible,ineligibility_reason,baseline_profile_water_gal_strip,upper_retained_water_gal_strip,available_storage_gal_strip,baseline_above_upper_retained_gal_strip,applied_minus_available_storage_gal_strip,estimated_water_not_retained_gal_strip,applied_fraction_of_available_storage,irrigation_exceeds_available_storage,zone_area_method,represented_profile,interpretation,event_duration_hours,avg_flow_gph_strip,avg_flow_gpm_strip,avg_flow_gpm_group,start_flow_gpm,end_flow_gpm,flow_allocation_fraction,notes,top_earliest_arrival_time,top_earliest_arrival_delay_hr,top_6in_arrival_time,top_6in_arrival_delay_hr,top_all_depths_arrived,top_all_depths_arrival_time,top_all_depths_arrival_delay_hr,middle_earliest_arrival_time,middle_earliest_arrival_delay_hr,middle_6in_arrival_time,middle_6in_arrival_delay_hr,middle_all_depths_arrived,middle_all_depths_arrival_time,middle_all_depths_arrival_delay_hr,bottom_earliest_arrival_time,bottom_earliest_arrival_delay_hr,bottom_6in_arrival_time,bottom_6in_arrival_delay_hr,bottom_all_depths_arrived,bottom_all_depths_arrival_time,bottom_all_depths_arrival_delay_hr,modeled_hours_to_50pct_available_storage,modeled_time_50pct_available_storage,50pct_threshold_before_irrigation_end,modeled_hours_to_80pct_available_storage,modeled_time_80pct_available_storage,80pct_threshold_before_irrigation_end,modeled_hours_to_90pct_available_storage,modeled_time_90pct_available_storage,90pct_threshold_before_irrigation_end,modeled_hours_to_100pct_available_storage,modeled_time_100pct_available_storage,100pct_threshold_before_irrigation_end,applied_gal_at_top_earliest_arrival,applied_fraction_at_top_earliest_arrival,applied_gal_at_middle_earliest_arrival,applied_fraction_at_middle_earliest_arrival,applied_gal_at_bottom_earliest_arrival,applied_fraction_at_bottom_earliest_arrival,candidate_inspection_alert_time,candidate_alert_available,candidate_alert_before_irrigation_end,runtime_after_candidate_alert_hr,applied_after_candidate_alert_gal,runtime_after_modeled_full_storage_hr,applied_after_modeled_full_storage_gal,max_avg_flow_gph_to_fit_available_storage_at_actual_duration,modeled_avg_flow_reduction_gph_needed_at_actual_duration,modeled_avg_flow_reduction_fraction_needed_at_actual_duration,alert_basis,flow_model_caveat
2025,2025-08-22_S3_S4_1b405e4b,S4,S3_S4,control,2025-08-22 09:07:00,2025-08-22 19:04:00,30625.0,True,,36769.22,68363.11,31593.9,0.0,-968.9,0.0,0.97,False,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.95,3077.9,51.3,102.6,200.0,300.0,0.5,TURNED OFF FROM APX. 9:45AM - 11AM FOR SYSTEM REPAIRS.,2025-08-22 13:15:00,4.13,2025-08-22 13:15:00,4.13,True,2025-08-22 13:30:00,4.38,2025-08-22 17:30:00,8.38,2025-08-22 17:30:00,8.38,True,2025-08-22 18:45:00,9.63,,,,,False,,,5.13,2025-08-22 14:14:56.565190552,True,8.21,2025-08-22 17:19:42.504304881,True,9.24,2025-08-22 18:21:17.817342993,True,10.26,2025-08-22 19:22:53.130381105,False,12721.99,0.4,25803.06,0.82,,,,False,,,,,,3175.27,0.0,0.0,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-09-20_S1_S2_81d8ab0f,S1,S1_S2,biochar,2025-09-20 10:42:00,2025-09-20 17:31:00,86100.0,True,,35940.75,76557.57,40616.82,0.0,45483.18,45483.18,2.12,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.82,12630.8,210.5,421.0,160.0,175.0,0.5,WATERED AT THE SAME TIME.,2025-09-20 11:15:00,0.55,2025-09-20 11:15:00,0.55,True,2025-09-20 12:30:00,1.8,2025-09-20 13:45:00,3.05,2025-09-20 13:45:00,3.05,True,2025-09-20 14:15:00,3.55,2025-09-20 16:15:00,5.55,2025-09-20 16:15:00,5.55,True,2025-09-20 18:15:00,7.55,1.61,2025-09-20 12:18:28.253792318,True,2.57,2025-09-20 13:16:21.206067708,True,2.89,2025-09-20 13:35:38.856826172,True,3.22,2025-09-20 13:54:56.507584633,True,6946.94,0.17,38523.94,0.95,70100.94,1.73,2025-09-20 16:15:00.000000000,True,True,1.27,15999.01,3.6,45483.13,5958.43,6672.37,0.53,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-09-20_S1_S2_81d8ab0f,S2,S1_S2,control,2025-09-20 10:42:00,2025-09-20 17:31:00,86100.0,True,,35789.29,74231.44,38442.15,0.0,47657.85,47657.85,2.24,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.82,12630.8,210.5,421.0,160.0,175.0,0.5,WATERED AT THE SAME TIME.,2025-09-20 11:00:00,0.3,2025-09-20 11:00:00,0.3,True,2025-09-20 11:00:00,0.3,2025-09-20 11:45:00,1.05,2025-09-20 11:45:00,1.05,True,2025-09-20 11:45:00,1.05,2025-09-20 12:45:00,2.05,2025-09-20 12:45:00,2.05,True,2025-09-20 12:45:00,2.05,1.52,2025-09-20 12:13:18.344206225,True,2.43,2025-09-20 13:08:05.350729963,True,2.74,2025-09-20 13:26:21.019571206,True,3.04,2025-09-20 13:44:36.688412450,True,3789.24,0.1,13262.34,0.34,25893.14,0.67,2025-09-20 13:08:05.350729984,True,True,4.38,55346.23,3.77,47657.8,5639.41,6991.39,0.55,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-09-20_S3_S4_f86ee2c5,S3,S3_S4,biochar,2025-09-20 10:42:00,2025-09-20 17:31:00,86100.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.82,12630.8,210.5,421.0,160.0,175.0,0.5,WATERED AT THE SAME TIME.,2025-09-20 14:00:00,3.3,2025-09-20 14:00:00,3.3,False,,,2025-09-20 12:15:00,1.55,2025-09-20 12:15:00,1.55,True,2025-09-20 12:30:00,1.8,2025-09-20 13:45:00,3.05,2025-09-20 13:45:00,3.05,True,2025-09-20 14:15:00,3.55,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-09-20_S3_S4_f86ee2c5,S4,S3_S4,control,2025-09-20 10:42:00,2025-09-20 17:31:00,86100.0,True,,48729.51,68363.11,19633.6,0.0,66466.4,66466.4,4.39,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.82,12630.8,210.5,421.0,160.0,175.0,0.5,WATERED AT THE SAME TIME.,2025-09-20 11:15:00,0.55,2025-09-20 11:15:00,0.55,True,2025-09-20 11:15:00,0.55,2025-09-20 14:15:00,3.55,2025-09-20 14:30:00,3.8,True,2025-09-20 14:30:00,3.8,2025-09-20 14:15:00,3.55,2025-09-20 14:15:00,3.55,True,2025-09-20 14:45:00,4.05,0.78,2025-09-20 11:28:37.960540899,True,1.24,2025-09-20 11:56:36.736865440,True,1.4,2025-09-20 12:05:56.328973620,True,1.55,2025-09-20 12:15:15.921081799,True,6946.94,0.35,44839.34,2.28,44839.34,2.28,2025-09-20 14:15:00.000000000,True,True,3.27,41260.61,5.26,66466.35,2880.22,9750.58,0.77,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-10-04_S3_S4_4439230e,S3,S3_S4,biochar,2025-10-04 10:12:00,2025-10-04 17:06:00,51800.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.9,7507.2,125.1,250.2,250.0,250.0,1.0,,2025-10-04 14:00:00,3.8,2025-10-04 14:00:00,3.8,False,,,2025-10-04 11:15:00,1.05,2025-10-04 11:15:00,1.05,True,2025-10-04 11:15:00,1.05,2025-10-04 12:15:00,2.05,2025-10-04 12:15:00,2.05,True,2025-10-04 12:45:00,2.55,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-10-04_S3_S4_4439230e,S4,S3_S4,control,2025-10-04 10:12:00,2025-10-04 17:06:00,51800.0,True,,45601.49,68363.11,22761.62,0.0,29038.38,29038.38,2.28,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.9,7507.2,125.1,250.2,250.0,250.0,1.0,,2025-10-04 10:45:00,0.55,2025-10-04 10:45:00,0.55,True,2025-10-04 10:45:00,0.55,2025-10-04 12:15:00,2.05,2025-10-04 12:15:00,2.05,True,2025-10-04 13:15:00,3.05,2025-10-04 18:45:00,8.55,2025-10-04 18:45:00,8.55,False,,,1.52,2025-10-04 11:42:57.549552429,True,2.43,2025-10-04 12:37:32.079283888,True,2.73,2025-10-04 12:55:43.589194374,True,3.03,2025-10-04 13:13:55.099104859,True,4128.96,0.18,15389.76,0.68,64186.56,2.82,2025-10-04 18:45:00.000000000,True,False,,,3.87,29038.06,3298.79,4208.41,0.56,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-04-21_S1_S2_001c30f6,S1,S1_S2,biochar,2026-04-21 14:54:00,2026-04-22 08:52:00,110850.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,17.97,6169.8,102.8,205.7,410.0,310.0,0.5,Ran overnight.,2026-04-21 15:30:00,0.6,2026-04-21 15:30:00,0.6,True,2026-04-21 15:30:00,0.6,2026-04-21 18:30:00,3.6,2026-04-21 18:30:00,3.6,True,2026-04-21 20:45:00,5.85,2026-04-21 23:15:00,8.35,2026-04-21 23:15:00,8.35,True,2026-04-22 02:30:00,11.6,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-04-21_S1_S2_001c30f6,S2,S1_S2,control,2026-04-21 14:54:00,2026-04-22 08:52:00,110850.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,17.97,6169.8,102.8,205.7,410.0,310.0,0.5,Ran overnight.,2026-04-21 15:15:00,0.35,2026-04-21 15:15:00,0.35,True,2026-04-21 15:15:00,0.35,2026-04-21 15:45:00,0.85,2026-04-21 15:45:00,0.85,True,2026-04-21 15:45:00,0.85,2026-04-21 17:45:00,2.85,2026-04-21 17:45:00,2.85,True,2026-04-21 18:00:00,3.1,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-04-21_S3_S4_ed1ed131,S3,S3_S4,biochar,2026-04-21 14:54:00,2026-04-22 08:52:00,110850.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,17.97,6169.8,102.8,205.7,410.0,310.0,0.5,Ran overnight.,2026-04-21 16:15:00,1.35,2026-04-21 16:15:00,1.35,True,2026-04-21 23:30:00,8.6,2026-04-21 15:45:00,0.85,2026-04-21 15:45:00,0.85,True,2026-04-21 16:00:00,1.1,2026-04-21 16:30:00,1.6,2026-04-21 16:30:00,1.6,True,2026-04-21 17:15:00,2.35,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-04-21_S3_S4_ed1ed131,S4,S3_S4,control,2026-04-21 14:54:00,2026-04-22 08:52:00,110850.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,17.97,6169.8,102.8,205.7,410.0,310.0,0.5,Ran overnight.,2026-04-21 15:15:00,0.35,2026-04-21 15:15:00,0.35,True,2026-04-21 15:15:00,0.35,2026-04-21 17:00:00,2.1,2026-04-21 17:00:00,2.1,True,2026-04-21 17:30:00,2.6,2026-04-22 02:30:00,11.6,2026-04-22 02:30:00,11.6,True,2026-04-22 05:30:00,14.6,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-05-08_S3_S4_989607cc,S3,S3_S4,biochar,2026-05-08 09:00:00,2026-05-08 19:14:00,90350.0,True,,43018.3,68190.0,25171.7,0.0,65178.3,65178.3,3.59,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,10.23,8829.0,147.1,294.3,240.0,375.0,1.0,,2026-05-08 11:15:00,2.25,2026-05-08 11:15:00,2.25,True,2026-05-08 18:30:00,9.5,2026-05-08 10:15:00,1.25,2026-05-08 10:15:00,1.25,True,2026-05-08 10:15:00,1.25,2026-05-08 11:00:00,2.0,2026-05-08 11:00:00,2.0,True,2026-05-08 11:30:00,2.5,1.43,2026-05-08 10:25:31.845056066,True,2.28,2026-05-08 11:16:50.952089704,True,2.57,2026-05-08 11:33:57.321100918,True,2.85,2026-05-08 11:51:03.690112129,True,19865.25,0.79,11036.25,0.44,17658.0,0.7,2026-05-08 11:16:50.952089600,True,True,7.95,70212.74,7.38,65178.4,2459.78,6369.22,0.72,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-05-08_S3_S4_989607cc,S4,S3_S4,control,2026-05-08 09:00:00,2026-05-08 19:14:00,90350.0,True,,41892.5,68363.11,26470.61,0.0,63879.39,63879.39,3.41,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,10.23,8829.0,147.1,294.3,240.0,375.0,1.0,,2026-05-08 09:30:00,0.5,2026-05-08 09:30:00,0.5,True,2026-05-08 09:30:00,0.5,2026-05-08 10:30:00,1.5,2026-05-08 10:30:00,1.5,True,2026-05-08 10:45:00,1.75,2026-05-08 15:30:00,6.5,2026-05-08 15:30:00,6.5,True,2026-05-08 19:00:00,10.0,1.5,2026-05-08 10:29:56.658511723,True,2.4,2026-05-08 11:23:54.653618756,True,2.7,2026-05-08 11:41:53.985321099,True,3.0,2026-05-08 11:59:53.317023446,True,4414.5,0.17,13243.5,0.5,57388.5,2.17,2026-05-08 15:30:00.000000000,True,True,3.73,32961.6,7.24,63879.49,2586.71,6242.29,0.71,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-05-20_S1_S2_49743b7c,S1,S1_S2,biochar,2026-05-20 11:23:00,2026-05-20 17:53:00,54400.0,True,,41868.64,76557.57,34688.93,0.0,19711.07,19711.07,1.57,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.5,8369.2,139.5,279.0,250.0,275.0,1.0,,2026-05-20 11:45:00,0.37,2026-05-20 11:45:00,0.37,True,2026-05-20 12:30:00,1.12,2026-05-20 13:15:00,1.87,2026-05-20 13:15:00,1.87,True,2026-05-20 14:15:00,2.87,2026-05-20 17:45:00,6.37,2026-05-20 17:45:00,6.37,True,2026-05-20 20:45:00,9.37,2.07,2026-05-20 13:27:20.698035654,True,3.32,2026-05-20 14:41:57.116857046,True,3.73,2026-05-20 15:06:49.256464177,True,4.14,2026-05-20 15:31:41.396071308,True,3068.71,0.09,15622.51,0.45,53283.91,1.54,2026-05-20 17:45:00.000000000,True,True,0.13,1115.89,2.36,19710.87,5336.76,3032.44,0.36,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-05-20_S1_S2_49743b7c,S2,S1_S2,control,2026-05-20 11:23:00,2026-05-20 17:53:00,54400.0,True,,31839.63,74231.44,42391.81,0.0,12008.19,12008.19,1.28,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.5,8369.2,139.5,279.0,250.0,275.0,1.0,,2026-05-20 11:45:00,0.37,2026-05-20 11:45:00,0.37,True,2026-05-20 11:45:00,0.37,2026-05-20 12:15:00,0.87,2026-05-20 12:15:00,0.87,True,2026-05-20 12:15:00,0.87,2026-05-20 12:45:00,1.37,2026-05-20 12:45:00,1.37,True,2026-05-20 13:15:00,1.87,2.53,2026-05-20 13:54:57.389714666,True,4.05,2026-05-20 15:26:07.823543468,True,4.56,2026-05-20 15:56:31.301486402,True,5.07,2026-05-20 16:26:54.779429336,True,3068.71,0.07,7253.31,0.17,11437.91,0.27,2026-05-20 15:26:07.823543552,True,True,2.45,20486.35,1.43,12007.99,6521.82,1847.38,0.22,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-05-21_S3_S4_272f948e,S3,S3_S4,biochar,2026-05-21 13:27:00,2026-05-21 19:54:00,59850.0,True,,41754.66,68190.0,26435.34,0.0,33414.66,33414.66,2.26,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.45,9279.1,154.7,309.3,325.0,300.0,1.0,,2026-05-21 15:00:00,1.55,2026-05-21 15:00:00,1.55,False,,,2026-05-21 14:15:00,0.8,2026-05-21 14:15:00,0.8,True,2026-05-21 14:30:00,1.05,2026-05-21 15:00:00,1.55,2026-05-21 15:00:00,1.55,True,2026-05-21 15:30:00,2.05,1.42,2026-05-21 14:52:28.041728185,True,2.28,2026-05-21 15:43:44.866765095,True,2.56,2026-05-21 16:00:50.475110731,True,2.85,2026-05-21 16:17:56.083456370,True,14382.61,0.54,7423.28,0.28,14382.61,0.54,2026-05-21 15:43:44.866765056,True,True,4.17,38701.92,3.6,33414.85,4098.5,5180.6,0.56,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-05-21_S3_S4_272f948e,S4,S3_S4,control,2026-05-21 13:27:00,2026-05-21 19:54:00,59850.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.45,9279.1,154.7,309.3,325.0,300.0,1.0,,2026-05-21 13:45:00,0.3,2026-05-21 13:45:00,0.3,True,2026-05-21 13:45:00,0.3,2026-05-21 14:30:00,1.05,2026-05-21 14:30:00,1.05,True,2026-05-21 14:45:00,1.3,2026-05-21 16:15:00,2.8,2026-05-21 19:15:00,5.8,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-06-05_S3_S4_f5beba0a,S3,S3_S4,biochar,2026-06-05 14:19:00,2026-06-05 20:47:00,53900.0,True,,38771.78,68190.0,29418.22,0.0,24481.78,24481.78,1.83,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.47,8335.1,138.9,277.8,260.0,250.0,1.0,,2026-06-05 17:15:00,2.93,2026-06-05 17:15:00,2.93,False,,,2026-06-05 15:30:00,1.18,2026-06-05 15:30:00,1.18,True,2026-06-05 15:30:00,1.18,2026-06-05 16:30:00,2.18,2026-06-05 16:30:00,2.18,True,2026-06-05 17:15:00,2.93,1.76,2026-06-05 16:04:52.988686398,True,2.82,2026-06-05 17:08:24.781898236,True,3.18,2026-06-05 17:29:35.379635516,True,3.53,2026-06-05 17:50:45.977372796,True,24449.63,0.83,9863.2,0.34,18198.3,0.62,2026-06-05 17:08:24.781898240,True,True,3.64,30365.74,2.94,24482.09,4549.19,3785.91,0.45,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-06-05_S3_S4_f5beba0a,S4,S3_S4,control,2026-06-05 14:19:00,2026-06-05 20:47:00,53900.0,True,,38503.98,68363.11,29859.13,0.0,24040.87,24040.87,1.81,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.47,8335.1,138.9,277.8,260.0,250.0,1.0,,2026-06-05 14:45:00,0.43,2026-06-05 14:45:00,0.43,True,2026-06-05 14:45:00,0.43,2026-06-05 15:30:00,1.18,2026-06-05 15:30:00,1.18,True,2026-06-05 16:00:00,1.68,2026-06-05 19:45:00,5.43,2026-06-05 21:45:00,7.43,False,,,1.79,2026-06-05 16:06:28.205060528,True,2.87,2026-06-05 17:10:57.128096844,True,3.22,2026-06-05 17:32:26.769108950,True,3.58,2026-06-05 17:53:56.410121053,True,3611.88,0.12,9863.2,0.33,45287.38,1.52,2026-06-05 19:45:00.000000000,True,True,1.03,8612.94,2.88,24041.18,4617.37,3717.73,0.45,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-06-20_S1_S2_ba82572f,S1,S1_S2,biochar,2026-06-20 08:00:00,2026-06-20 17:03:00,65700.0,True,,31937.63,76557.57,44619.94,0.0,21080.06,21080.06,1.47,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.05,7259.7,121.0,242.0,425.0,500.0,0.5,,2026-06-20 08:45:00,0.75,2026-06-20 08:45:00,0.75,True,2026-06-20 08:45:00,0.75,2026-06-20 10:30:00,2.5,2026-06-20 10:30:00,2.5,True,2026-06-20 11:30:00,3.5,2026-06-20 16:00:00,8.0,2026-06-20 16:00:00,8.0,True,2026-06-20 17:45:00,9.75,3.07,2026-06-20 11:04:23.252200503,True,4.92,2026-06-20 12:55:01.203520807,True,5.53,2026-06-20 13:31:53.853960907,True,6.15,2026-06-20 14:08:46.504401007,True,5444.78,0.12,18149.25,0.41,58077.6,1.3,2026-06-20 16:00:00.000000000,True,True,1.05,7622.68,2.9,21080.35,4930.38,2329.32,0.32,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-06-20_S1_S2_ba82572f,S2,S1_S2,control,2026-06-20 08:00:00,2026-06-20 17:03:00,65700.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.05,7259.7,121.0,242.0,425.0,500.0,0.5,,2026-06-20 08:30:00,0.5,2026-06-20 08:30:00,0.5,True,2026-06-20 08:30:00,0.5,2026-06-20 09:15:00,1.25,2026-06-20 09:30:00,1.5,True,2026-06-20 09:30:00,1.5,2026-06-20 11:00:00,3.0,2026-06-20 11:00:00,3.0,True,2026-06-20 11:15:00,3.25,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-06-20_S3_S4_47159afc,S3,S3_S4,biochar,2026-06-20 08:00:00,2026-06-20 17:03:00,65700.0,True,,47983.83,68190.0,20828.27,622.09,44871.73,44871.73,3.15,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.05,7259.7,121.0,242.0,425.0,500.0,0.5,,2026-06-20 11:45:00,3.75,2026-06-20 11:45:00,3.75,False,,,2026-06-20 09:15:00,1.25,2026-06-20 09:15:00,1.25,True,2026-06-20 09:15:00,1.25,2026-06-20 10:15:00,2.25,2026-06-20 10:15:00,2.25,True,2026-06-20 10:30:00,2.5,1.43,2026-06-20 09:26:04.247282947,True,2.3,2026-06-20 10:17:42.795652711,True,2.58,2026-06-20 10:34:55.645109302,True,2.87,2026-06-20 10:52:08.494565890,True,27223.88,1.31,9074.62,0.44,16334.32,0.78,2026-06-20 10:17:42.795652608,True,True,6.75,49037.67,6.18,44872.02,2301.47,4958.23,0.68,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-06-20_S3_S4_47159afc,S4,S3_S4,control,2026-06-20 08:00:00,2026-06-20 17:03:00,65700.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.05,7259.7,121.0,242.0,425.0,500.0,0.5,,2026-06-20 08:30:00,0.5,2026-06-20 08:30:00,0.5,False,,,2026-06-20 09:15:00,1.25,2026-06-20 09:15:00,1.25,True,2026-06-20 13:30:00,5.5,2026-06-20 10:30:00,2.5,2026-06-20 10:45:00,2.75,True,2026-06-20 10:45:00,2.75,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-06-27_S1_S2_be4e641a,S1,S1_S2,biochar,2026-06-27 11:05:00,2026-06-27 16:34:00,33511.0,True,,55150.53,76557.57,21407.04,0.0,12103.96,12103.96,1.57,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,5.48,6111.4,101.9,203.7,,,0.5,Irrigating in Fertilizer. Flowmeter not turning. Totals estimated using an average flow rate of 201 gal/min,2026-06-27 11:45:00,0.67,2026-06-27 11:45:00,0.67,True,2026-06-27 12:00:00,0.92,2026-06-27 13:30:00,2.42,2026-06-27 13:30:00,2.42,True,2026-06-27 13:30:00,2.42,2026-06-27 15:30:00,4.42,2026-06-27 15:30:00,4.42,True,2026-06-27 16:30:00,5.42,1.75,2026-06-27 12:50:05.048270445,True,2.8,2026-06-27 13:53:08.077232714,True,3.15,2026-06-27 14:14:09.086886802,True,3.5,2026-06-27 14:35:10.096540891,True,4074.27,0.19,14769.22,0.69,26992.02,1.26,2026-06-27 15:30:00.000000000,True,True,1.07,6518.83,1.98,12103.8,3904.04,2207.36,0.36,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2026,2026-06-27_S1_S2_be4e641a,S2,S1_S2,control,2026-06-27 11:05:00,2026-06-27 16:34:00,33511.0,True,,50410.51,74231.44,23820.93,0.0,9690.07,9690.07,1.41,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,5.48,6111.4,101.9,203.7,,,0.5,Irrigating in Fertilizer. Flowmeter not turning. Totals estimated using an average flow rate of 201 gal/min,2026-06-27 11:30:00,0.42,2026-06-27 11:30:00,0.42,True,2026-06-27 11:30:00,0.42,2026-06-27 12:00:00,0.92,2026-06-27 12:15:00,1.17,True,2026-06-27 12:15:00,1.17,2026-06-27 13:30:00,2.42,2026-06-27 13:30:00,2.42,True,2026-06-27 13:30:00,2.42,1.95,2026-06-27 13:01:56.014988380,True,3.12,2026-06-27 14:12:05.623981410,True,3.51,2026-06-27 14:35:28.826979087,True,3.9,2026-06-27 14:58:52.029976765,True,2546.42,0.11,5602.12,0.24,14769.22,0.62,2026-06-27 14:12:05.623981312,True,True,2.37,14454.1,1.59,9689.91,4344.27,1767.13,0.29,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
