capacity_source,capacity_vwc,capacity_timestamp,event_id,year,strip,treatment,pair,logger_position,depth_index,depth_inches,sensor_col
irrigation,36.51,2025-07-26 23:30:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,35.52,2025-07-27 02:00:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,33.66,2025-07-27 08:45:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,26.2,2025-07-27 08:00:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,30.6,2025-07-27 01:15:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,43.77,2025-07-26 22:15:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,38.35,2025-07-27 07:00:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,40.45,2025-07-27 01:30:00.000000000,2025-07-26_S3_S4_b4053dcf,2025.0,S4,control,S3_S4,B,3,18.0,VWC_3_raw_S4_B
irrigation,35.2,2025-08-09 02:15:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,36.09,2025-08-09 03:15:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,34.84,2025-08-09 07:45:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,34.38,2025-08-09 02:15:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,29.32,2025-08-09 02:00:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,31.92,2025-08-09 04:45:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,39.22,2025-08-09 01:45:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,35.98,2025-08-09 04:15:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,39.29,2025-08-08 22:15:12.000000000,2025-08-08_S3_S4_7c793582,2025.0,S4,control,S3_S4,B,3,18.0,VWC_3_raw_S4_B
irrigation,34.78,2025-08-23 01:59:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,35.79,2025-08-23 00:29:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,34.28,2025-08-23 07:59:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,32.6,2025-08-23 01:44:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,26.55,2025-08-23 01:44:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,27.34,2025-08-23 09:14:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,25.11,2025-08-23 18:29:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,33.81,2025-08-22 22:14:48.000000000,2025-08-22_S3_S4_1b405e4b,2025.0,S4,control,S3_S4,B,3,18.0,VWC_3_raw_S4_B
irrigation,34.87,2025-09-21 00:30:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,37.5,2025-09-21 00:00:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,35.3,2025-09-21 01:00:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,30.8,2025-09-21 11:00:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,30.02,2025-09-21 00:15:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,33.42,2025-09-21 01:00:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,42.98,2025-09-21 08:15:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,36.3,2025-09-21 06:30:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,40.92,2025-09-20 19:45:00.000000000,2025-09-20_S3_S4_f86ee2c5,2025.0,S4,control,S3_S4,B,3,18.0,VWC_3_raw_S4_B
irrigation,41.64,2025-10-04 14:00:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,35.34,2025-10-05 04:30:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,34.85,2025-10-05 00:45:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,31.26,2025-10-05 08:15:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,27.3,2025-10-05 08:45:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,31.21,2025-10-05 01:00:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,41.44,2025-10-05 04:15:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,33.89,2025-10-05 02:15:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,36.26,2025-10-04 20:30:00.000000000,2025-10-04_S3_S4_4439230e,2025.0,S4,control,S3_S4,B,3,18.0,VWC_3_raw_S4_B
irrigation,40.1,2026-04-22 15:00:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,38.53,2026-04-22 16:15:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,45.93,2026-04-22 10:15:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,39.17,2026-04-22 11:00:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,32.79,2026-04-22 20:00:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,39.68,2026-04-22 10:00:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,29.7,2026-04-22 18:30:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,32.63,2026-04-22 22:00:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,22.94,2026-04-22 20:15:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,41.51,2026-05-21 00:00:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,38.54,2026-05-21 01:45:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,39.49,2026-05-21 02:15:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,36.69,2026-05-21 06:00:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,32.34,2026-05-21 02:45:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,37.52,2026-05-21 02:00:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,30.43,2026-05-21 06:30:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,32.51,2026-05-21 03:15:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,18.27,2026-05-21 10:45:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,41.7,2026-06-20 19:45:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,41.23,2026-06-20 22:30:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,42.94,2026-06-20 20:45:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,37.03,2026-06-21 05:45:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,32.89,2026-06-21 00:45:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,38.41,2026-06-20 18:15:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,32.37,2026-06-21 10:00:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,37.63,2026-06-21 02:00:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,15.97,2026-06-21 09:00:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,40.7,2026-06-28 03:15:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,38.93,2026-06-28 03:00:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,44.92,2026-06-27 18:15:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,36.53,2026-06-28 04:15:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,33.93,2026-06-27 23:00:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,38.86,2026-06-28 01:45:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,32.25,2026-06-28 08:30:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,35.82,2026-06-28 07:45:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,23.03,2026-06-28 00:15:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,42.09,2026-07-24 20:29:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,37.74,2026-07-24 21:44:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,41.6,2026-07-24 22:44:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,35.27,2026-07-25 05:29:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,31.08,2026-07-24 18:44:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,39.71,2026-07-24 15:44:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,37.31,2026-07-25 08:29:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,36.41,2026-07-25 09:14:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,13.32,2026-07-24 22:59:47.999999999,2026-07-24_S1_S2_63eb5228,2026.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,41.03,2026-08-14 16:44:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,37.21,2026-08-14 20:44:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,39.96,2026-08-14 23:29:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,30.88,2026-08-14 20:59:47.999999999,2026-08-14_S1_S2_72b4c1d7,2026.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,24.4,2026-08-15 02:14:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,36.39,2026-08-14 20:59:47.999999999,2026-08-14_S1_S2_72b4c1d7,2026.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,32.6,2026-08-15 20:59:47.999999999,2026-08-14_S1_S2_72b4c1d7,2026.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,21.24,2026-08-15 09:29:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,9.19,2026-08-15 10:14:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,49.53,2026-04-22 10:00:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S2,control,S1_S2,T,1,6.0,VWC_1_raw_S2_T
irrigation,45.83,2026-04-22 13:00:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S2,control,S1_S2,T,2,12.0,VWC_2_raw_S2_T
irrigation,40.85,2026-04-22 13:15:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S2,control,S1_S2,T,3,18.0,VWC_3_raw_S2_T
irrigation,37.15,2026-04-22 12:15:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,38.32,2026-04-22 16:15:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,36.49,2026-04-22 22:30:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,34.41,2026-04-22 15:15:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,34.57,2026-04-22 15:00:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,36.27,2026-04-22 15:00:00.000000000,2026-04-21_S1_S2_001c30f6,2026.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,27.83,2026-05-21 05:30:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S2,control,S1_S2,T,1,6.0,VWC_1_raw_S2_T
irrigation,43.95,2026-05-20 17:45:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S2,control,S1_S2,T,2,12.0,VWC_2_raw_S2_T
irrigation,40.59,2026-05-20 22:15:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S2,control,S1_S2,T,3,18.0,VWC_3_raw_S2_T
irrigation,37.35,2026-05-20 18:30:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,36.91,2026-05-20 21:45:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,35.66,2026-05-21 09:45:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,34.14,2026-05-20 23:30:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,30.17,2026-05-21 09:00:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,35.12,2026-05-20 23:45:12.000000000,2026-05-20_S1_S2_49743b7c,2026.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,27.53,2026-06-21 07:00:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S2,control,S1_S2,T,1,6.0,VWC_1_raw_S2_T
irrigation,38.46,2026-06-21 03:30:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S2,control,S1_S2,T,2,12.0,VWC_2_raw_S2_T
irrigation,37.79,2026-06-20 20:15:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,37.72,2026-06-20 20:15:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,38.37,2026-06-21 03:15:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,35.97,2026-06-20 20:15:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,31.56,2026-06-21 08:00:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,38.55,2026-06-20 20:30:00.000000000,2026-06-20_S1_S2_ba82572f,2026.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,27.98,2026-06-28 05:45:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S2,control,S1_S2,T,1,6.0,VWC_1_raw_S2_T
irrigation,46.15,2026-06-27 18:15:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S2,control,S1_S2,T,2,12.0,VWC_2_raw_S2_T
irrigation,42.16,2026-06-27 18:45:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S2,control,S1_S2,T,3,18.0,VWC_3_raw_S2_T
irrigation,34.83,2026-06-28 04:15:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,35.6,2026-06-28 03:30:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,40.94,2026-06-27 22:00:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,35.37,2026-06-27 19:45:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,36.47,2026-06-27 20:30:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,38.97,2026-06-27 20:30:12.000000000,2026-06-27_S1_S2_be4e641a,2026.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,29.67,2026-07-24 21:14:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S2,control,S1_S2,T,1,6.0,VWC_1_raw_S2_T
irrigation,38.62,2026-07-25 00:44:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S2,control,S1_S2,T,2,12.0,VWC_2_raw_S2_T
irrigation,41.41,2026-07-24 16:29:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S2,control,S1_S2,T,3,18.0,VWC_3_raw_S2_T
irrigation,38.49,2026-07-24 18:44:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,34.57,2026-07-25 02:44:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,36.31,2026-07-25 04:59:47.999999999,2026-07-24_S1_S2_63eb5228,2026.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,28.27,2026-07-25 03:29:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,30.3,2026-07-25 03:29:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,31.98,2026-07-24 21:29:48.000000000,2026-07-24_S1_S2_63eb5228,2026.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,27.74,2026-08-15 02:29:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S2,control,S1_S2,T,1,6.0,VWC_1_raw_S2_T
irrigation,43.0,2026-08-14 12:29:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S2,control,S1_S2,T,2,12.0,VWC_2_raw_S2_T
irrigation,40.64,2026-08-14 13:44:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S2,control,S1_S2,T,3,18.0,VWC_3_raw_S2_T
irrigation,37.54,2026-08-14 16:44:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,34.34,2026-08-15 02:44:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,34.98,2026-08-15 02:14:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,25.83,2026-08-15 00:44:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,26.01,2026-08-14 20:14:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,28.32,2026-08-14 19:29:48.000000000,2026-08-14_S1_S2_72b4c1d7,2026.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,39.13,2026-04-22 09:15:00.000000000,2026-04-21_S3_S4_ed1ed131,2026.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,35.43,2026-04-22 10:45:00.000000000,2026-04-21_S3_S4_ed1ed131,2026.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,48.13,2026-04-22 13:15:00.000000000,2026-04-21_S3_S4_ed1ed131,2026.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,37.63,2026-04-22 13:45:00.000000000,2026-04-21_S3_S4_ed1ed131,2026.0,S3,biochar,S3_S4,M,1,6.0,VWC_1_raw_S3_M
irrigation,37.41,2026-04-22 11:00:00.000000000,2026-04-21_S3_S4_ed1ed131,2026.0,S3,biochar,S3_S4,M,2,12.0,VWC_2_raw_S3_M
irrigation,35.19,2026-04-22 13:45:00.000000000,2026-04-21_S3_S4_ed1ed131,2026.0,S3,biochar,S3_S4,M,3,18.0,VWC_3_raw_S3_M
irrigation,34.59,2026-04-22 10:00:00.000000000,2026-04-21_S3_S4_ed1ed131,2026.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,29.7,2026-04-22 21:45:00.000000000,2026-04-21_S3_S4_ed1ed131,2026.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,29.25,2026-04-21 21:00:00.000000000,2026-04-21_S3_S4_ed1ed131,2026.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,39.13,2026-05-09 00:30:00.000000000,2026-05-08_S3_S4_989607cc,2026.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,34.44,2026-05-08 22:15:00.000000000,2026-05-08_S3_S4_989607cc,2026.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,44.93,2026-05-09 01:30:00.000000000,2026-05-08_S3_S4_989607cc,2026.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,37.14,2026-05-09 00:00:00.000000000,2026-05-08_S3_S4_989607cc,2026.0,S3,biochar,S3_S4,M,1,6.0,VWC_1_raw_S3_M
irrigation,36.79,2026-05-08 21:15:00.000000000,2026-05-08_S3_S4_989607cc,2026.0,S3,biochar,S3_S4,M,2,12.0,VWC_2_raw_S3_M
irrigation,39.01,2026-05-08 17:45:00.000000000,2026-05-08_S3_S4_989607cc,2026.0,S3,biochar,S3_S4,M,3,18.0,VWC_3_raw_S3_M
