Station,"Date and Time","Air Temp",RH,Dewpoint,"Vapor Pressure","Solar Rad","Liquid Precip",Wind,"Wind Dir","5cm Soil Temp","15cm Soil Temp"
id,"date time","deg C","%","deg C",kPa,"W m-2",mm,m/s,degrees,"deg C","deg C"
frt03,"2025-02-06T22:10",1.52,0.41,-10.33,0.279,0.0,0.0,2.57,20.6,2.88,3.28
frt03,"2025-02-06T22:15",1.82,0.405,-10.21,0.282,0.0,0.0,1.78,39.9,2.86,3.26
frt03,"2025-02-06T22:20",1.07,0.438,-9.9,0.289,0.0,0.0,0.41,11.5,2.84,3.23
frt03,"2025-02-06T22:25",1.28,0.419,-10.27,0.281,0.0,0.0,0.71,58.7,2.8,3.21
frt03,"2025-02-06T22:30",1.4,0.414,-10.31,0.28,0.0,0.0,0.79,32.0,2.76,3.19
frt03,"2025-02-06T22:35",0.91,0.427,-10.37,0.279,0.0,0.0,2.01,13.6,2.71,3.16
frt03,"2025-02-06T22:40",1.12,0.416,-10.5,0.276,0.0,0.0,2.62,21.4,2.68,3.13
frt03,"2025-02-06T22:45",1.39,0.409,-10.47,0.276,0.0,0.0,2.23,16.4,2.64,3.11
frt03,"2025-02-06T22:50",1.1,0.417,-10.49,0.276,0.0,0.0,1.06,289.6,2.61,3.08
frt03,"2025-02-06T22:55",0.38,0.435,-10.62,0.273,0.0,0.0,0.77,203.4,2.58,3.05
frt03,"2025-02-06T23:00",-0.78,0.472,-10.65,0.273,0.0,0.0,1.03,267.1,2.55,3.02
frt03,"2025-02-06T23:05",-1.11,0.488,-10.53,0.275,0.0,0.0,0.84,117.2,2.51,3.0
frt03,"2025-02-06T23:10",-1.29,0.498,-10.44,0.277,0.0,0.0,1.45,79.0,2.47,2.97
frt03,"2025-02-06T23:15",-1.94,0.523,-10.43,0.277,0.0,0.0,1.09,327.8,2.44,2.94
frt03,"2025-02-06T23:20",-1.11,0.492,-10.42,0.277,0.0,0.0,1.28,168.7,2.4,2.91
frt03,"2025-02-06T23:25",-1.19,0.487,-10.63,0.272,0.0,0.0,0.19,346.5,2.37,2.88
frt03,"2025-02-06T23:30",-1.08,0.483,-10.64,0.273,0.0,0.0,0.4,351.3,2.34,2.85
frt03,"2025-02-06T23:35",-1.27,0.496,-10.47,0.276,0.0,0.0,0.9,14.9,2.29,2.82
frt03,"2025-02-06T23:40",-0.93,0.473,-10.76,0.27,0.0,0.0,1.24,343.2,2.25,2.79
frt03,"2025-02-06T23:45",-1.96,0.518,-10.56,0.274,0.0,0.0,1.6,42.8,2.22,2.76
frt03,"2025-02-06T23:50",-1.92,0.532,-10.19,0.282,0.0,0.0,2.29,35.4,2.19,2.73
frt03,"2025-02-06T23:55",-1.45,0.52,-10.04,0.286,0.0,0.0,2.33,42.6,2.16,2.7
frt03,"2025-02-07T00:00",-0.98,0.494,-10.26,0.281,0.0,0.0,1.73,10.9,2.13,2.67
frt03,"2025-02-07T00:05",-1.38,0.491,-10.7,0.271,0.0,0.0,0.29,340.0,2.11,2.65
frt03,"2025-02-07T00:10",-1.82,0.506,-10.73,0.271,0.0,0.0,0.54,351.9,2.08,2.62
frt03,"2025-02-07T00:15",-2.11,0.524,-10.56,0.274,0.0,0.0,1.7,11.3,2.05,2.59
frt03,"2025-02-07T00:20",-2.26,0.537,-10.39,0.278,0.0,0.0,2.13,359.6,2.02,2.57
frt03,"2025-02-07T00:25",-2.11,0.53,-10.41,0.278,0.0,0.0,2.3,20.4,1.99,2.54
frt03,"2025-02-07T00:30",-2.05,0.536,-10.22,0.282,0.0,0.0,1.61,8.5,1.97,2.52
frt03,"2025-02-07T00:35",-1.93,0.53,-10.25,0.281,0.0,0.0,0.53,6.4,1.95,2.5
frt03,"2025-02-07T00:40",-2.38,0.53,-10.67,0.272,0.0,0.0,1.23,348.4,1.92,2.47
frt03,"2025-02-07T00:45",-2.76,0.538,-10.84,0.268,0.0,0.0,0.03,203.1,1.89,2.44
frt03,"2025-02-07T00:50",-3.29,0.555,-10.94,0.266,0.0,0.0,1.26,283.7,1.86,2.42
frt03,"2025-02-07T00:55",-3.24,0.571,-10.53,0.275,0.0,0.0,1.03,314.0,1.83,2.4
frt03,"2025-02-07T01:00",-2.94,0.57,-10.27,0.281,0.0,0.0,0.0,0.0,1.81,2.37
frt03,"2025-02-07T01:05",-2.85,0.561,-10.39,0.278,0.0,0.0,0.43,22.5,1.78,2.35
frt03,"2025-02-07T01:10",-2.86,0.56,-10.42,0.277,0.0,0.0,1.45,306.9,1.76,2.33
frt03,"2025-02-07T01:15",-3.56,0.594,-10.33,0.279,0.0,0.0,1.21,336.0,1.74,2.31
frt03,"2025-02-07T01:20",-2.73,0.575,-9.97,0.287,0.0,0.0,2.41,344.5,1.72,2.28
frt03,"2025-02-07T01:25",-2.46,0.578,-9.65,0.295,0.0,0.0,0.96,110.8,1.7,2.26
frt03,"2025-02-07T01:30",-2.36,0.581,-9.49,0.298,0.0,0.0,2.04,36.7,1.69,2.24
frt03,"2025-02-07T01:35",-2.45,0.584,-9.5,0.298,0.0,0.0,1.33,325.8,1.68,2.22
frt03,"2025-02-07T01:40",-1.57,0.542,-9.63,0.295,0.0,0.0,0.4,182.2,1.67,2.2
frt03,"2025-02-07T01:45",-1.46,0.538,-9.62,0.295,0.0,0.0,1.25,247.4,1.66,2.18
frt03,"2025-02-07T01:50",-1.38,0.534,-9.64,0.295,0.0,0.0,1.65,21.5,1.65,2.16
frt03,"2025-02-07T01:55",-1.77,0.547,-9.7,0.293,0.0,0.0,1.39,222.2,1.64,2.15
frt03,"2025-02-07T02:00",-1.7,0.546,-9.66,0.294,0.0,0.0,0.76,19.6,1.62,2.13
frt03,"2025-02-07T02:05",-1.73,0.549,-9.61,0.296,0.0,0.0,1.25,317.5,1.6,2.12
frt03,"2025-02-07T02:10",-2.13,0.555,-9.85,0.29,0.0,0.0,0.89,305.8,1.58,2.1
frt03,"2025-02-07T02:15",-2.4,0.559,-10.02,0.286,0.0,0.0,0.38,18.1,1.57,2.09
frt03,"2025-02-07T02:20",-2.26,0.575,-9.52,0.298,0.0,0.0,1.54,19.9,1.55,2.07
frt03,"2025-02-07T02:25",-2.08,0.568,-9.51,0.298,0.0,0.0,1.03,2.4,1.53,2.05
